DATE,PRICE,SPACE,CATEGORIES
2018-03-06,1400.00,59,APARTMENT
2018-03-06,150.00,,UNDERGROUND_SLOT
2018-07-26,1575.00,72,APARTMENT
2018-05-09,980.00,50,APARTMENT
2018-06-11,2830.00,173,DUPLEX
2018-03-21,270.00,11,SINGLE_ROOM
2018-11-14,1070.00,62,APARTMENT
2018-04-19,1415.00,83,APARTMENT
2018-01-12,150.00,,UNDERGROUND_SLOT
2018-10-03,940.00,55,APARTMENT
2018-07-11,3721.00,,OFFICE
2018-09-14,110.00,,HOBBY_ROOM
2018-07-06,2058.00,95,APARTMENT
2018-01-25,160.00,,UNDERGROUND_SLOT
2018-10-09,1300.00,66,APARTMENT
2018-09-07,,,OFFICE
2018-02-07,685.00,32,APARTMENT
2018-10-22,1240.00,73,APARTMENT
2018-07-10,990.00,61,APARTMENT
2018-01-09,605.00,31,APARTMENT
2018-10-29,150.00,,UNDERGROUND_SLOT
2018-07-11,50.00,,COVERED_PARKING_PLACE_BIKE
2018-06-12,1030.00,55,APARTMENT
2018-07-06,990.00,51,APARTMENT
2018-10-03,275.00,,HOBBY_ROOM
2018-05-23,1150.00,76,APARTMENT
2018-08-10,700.00,32,APARTMENT
2018-08-08,1000.00,59,APARTMENT
2018-10-23,160.00,,UNDERGROUND_SLOT
2018-10-02,1300.00,70,APARTMENT
2018-03-20,140.00,,UNDERGROUND_SLOT
2018-09-13,1620.00,86,APARTMENT
2018-07-24,900.00,48,APARTMENT
2018-04-26,1170.00,38,APARTMENT
2018-10-17,1120.00,56,APARTMENT
2018-10-02,,,OFFICE
2018-06-25,1200.00,68,APARTMENT
2018-04-10,715.00,32,APARTMENT
2018-09-21,,119,ATTIC_FLAT
2018-11-05,990.00,49,APARTMENT
2018-10-19,1240.00,51,APARTMENT
2018-03-20,1600.00,87,APARTMENT
2018-03-09,1560.00,89,APARTMENT
2018-05-11,1050.00,48,APARTMENT
2018-09-20,1850.00,110,APARTMENT
2018-03-28,,,OFFICE
2018-06-22,1850.00,47,FURNISHED_FLAT
2018-06-27,,,OFFICE
2018-02-23,,,OFFICE
2018-06-27,1510.00,50,APARTMENT
2018-06-22,1460.00,30,FURNISHED_FLAT
2018-10-04,790.00,25,APARTMENT
2019-01-10,990.00,90,APARTMENT
2018-11-27,1260.00,92,APARTMENT
2019-06-13,1070.00,80,APARTMENT
2018-06-05,800.00,,APARTMENT
2018-08-30,1250.00,65,APARTMENT
2019-03-14,865.00,50,APARTMENT
2018-07-26,500.00,,ATELIER
2018-07-26,1230.00,73,APARTMENT
2019-04-18,1390.00,81,APARTMENT
2019-04-08,1260.00,72,APARTMENT
2019-04-17,1180.00,80,APARTMENT
2018-11-15,1360.00,92,APARTMENT
2019-06-13,1120.00,52,APARTMENT
2018-09-17,1190.00,67,APARTMENT
2019-06-08,1170.00,80,APARTMENT
2018-04-23,1160.00,53,APARTMENT
2018-02-26,1100.00,60,APARTMENT
2019-06-08,990.00,66,APARTMENT
2019-06-21,750.00,49,APARTMENT
2018-07-11,1020.00,55,APARTMENT
2019-03-15,1060.00,,APARTMENT
2018-05-02,1610.00,90,DUPLEX
2018-06-14,1170.00,60,APARTMENT
2018-12-04,1000.00,80,APARTMENT
2018-12-31,820.00,70,APARTMENT
2019-06-08,1150.00,51,APARTMENT
2018-09-05,1140.00,65,APARTMENT
2019-05-06,1120.00,,APARTMENT
2019-06-08,1250.00,,APARTMENT
2018-06-01,500.00,,ATELIER
2019-06-14,890.00,66,APARTMENT
2019-03-27,1220.00,,APARTMENT
2018-03-08,1080.00,70,APARTMENT
2018-05-07,940.00,57,APARTMENT
2018-08-20,1080.00,70,APARTMENT
2018-11-02,750.00,25,APARTMENT
2019-06-18,710.00,100,APARTMENT
2018-10-16,870.00,,APARTMENT
2019-03-14,750.00,49,APARTMENT
2019-06-08,1170.00,106,DUPLEX
2019-06-08,940.00,90,APARTMENT
2018-08-20,1210.00,53,APARTMENT
2018-12-31,1065.00,50,APARTMENT
2018-04-24,120.00,,HOBBY_ROOM
2018-09-12,790.00,25,APARTMENT
2019-04-02,1110.00,,APARTMENT
2018-09-04,1070.00,53,APARTMENT
2018-10-11,1070.00,80,APARTMENT
2019-06-08,,,STORAGE_ROOM
2018-03-23,800.00,40,APARTMENT
2019-02-18,890.00,40,APARTMENT
2019-01-25,1190.00,61,APARTMENT
2019-06-08,1120.00,,APARTMENT
2018-12-17,1160.00,70,APARTMENT
2018-10-09,1000.00,50,APARTMENT
2018-06-19,800.00,25,APARTMENT
2019-01-02,950.00,40,APARTMENT
2019-01-24,965.00,50,APARTMENT
2018-02-21,1390.00,72,APARTMENT
2019-06-08,1140.00,57,APARTMENT
2018-01-31,1000.00,80,APARTMENT
2019-01-18,990.00,57,APARTMENT
2018-02-20,1130.00,82,APARTMENT
2019-04-09,1150.00,65,APARTMENT
2019-06-08,1190.00,72,APARTMENT
2019-05-08,1210.00,64,APARTMENT
2018-03-05,1090.00,60,APARTMENT
2018-11-13,1260.00,70,APARTMENT
2018-12-06,710.00,25,APARTMENT
2018-10-04,1200.00,61,APARTMENT
2018-04-27,1090.00,55,APARTMENT
2019-06-27,1130.00,76,APARTMENT
2019-01-16,1300.00,64,APARTMENT
2018-06-27,1390.00,94,APARTMENT
2018-07-10,1870.00,95,APARTMENT
2018-03-29,1090.00,55,APARTMENT
2019-01-28,1010.00,70,APARTMENT
2018-11-19,1440.00,,SHOP
2018-07-13,1040.00,65,APARTMENT
2018-05-18,1160.00,53,APARTMENT
2019-06-08,1120.00,55,APARTMENT
2019-06-08,980.00,,APARTMENT
2019-05-02,1120.00,,APARTMENT
2019-01-10,1010.00,,APARTMENT
2018-10-11,1930.00,98,APARTMENT
2018-02-02,2250.00,76,FURNISHED_FLAT
2018-03-28,,,OFFICE
2018-05-18,1350.00,72,APARTMENT
2018-10-02,1470.00,72,APARTMENT
2018-10-02,770.00,26,APARTMENT
2018-04-25,3700.00,,OFFICE
2018-10-31,1600.00,48,APARTMENT
2018-03-13,1870.00,85,APARTMENT
2018-01-26,2200.00,,SHOP
2018-05-29,,,OFFICE
2018-01-04,1970.00,93,APARTMENT
2018-03-13,2250.00,76,FURNISHED_FLAT
2018-09-12,2250.00,72,FURNISHED_FLAT
2018-10-16,1040.00,50,APARTMENT
2018-10-02,,,OFFICE
2018-01-03,1910.00,94,APARTMENT
2018-08-29,2120.00,98,APARTMENT
2018-09-17,1400.00,83,APARTMENT
2018-10-02,1930.00,98,APARTMENT
2018-05-29,4900.00,,COMMERCIAL
2018-10-27,1600.00,48,FURNISHED_FLAT
2018-08-21,,,OFFICE
2018-09-24,1470.00,72,APARTMENT
2018-08-03,2500.00,72,FURNISHED_FLAT
2018-09-04,1400.00,83,APARTMENT
2018-02-15,,,OFFICE
2018-10-17,1150.00,50,APARTMENT
2018-08-13,2120.00,105,APARTMENT
2018-04-13,3875.00,,OFFICE
2018-08-29,1400.00,83,APARTMENT
2018-11-12,2520.00,78,APARTMENT
2018-11-12,1040.00,50,APARTMENT
2018-03-13,1860.00,78,APARTMENT
2018-08-13,2120.00,98,APARTMENT
2018-03-13,,,OFFICE
2018-10-31,2520.00,78,APARTMENT
2018-02-07,1870.00,85,APARTMENT
2018-10-03,1880.00,86,APARTMENT
2018-09-25,770.00,26,APARTMENT
2018-11-12,770.00,26,APARTMENT
2018-05-16,1390.00,72,APARTMENT
2018-06-27,4900.00,,COMMERCIAL
2018-05-31,1350.00,72,APARTMENT
2018-02-28,1870.00,85,APARTMENT
2018-12-24,770.00,26,APARTMENT
2018-10-02,1400.00,83,APARTMENT
2018-08-16,80.00,,COVERED_PARKING_PLACE_BIKE
2018-11-12,1450.00,64,APARTMENT
2018-12-07,770.00,26,APARTMENT
2018-09-12,,,OFFICE
2018-08-16,1400.00,83,APARTMENT
2018-08-07,2500.00,72,FURNISHED_FLAT
2018-11-12,1600.00,48,APARTMENT
2018-02-01,1860.00,78,APARTMENT
2018-09-04,2120.00,98,APARTMENT
2018-06-08,1340.00,72,APARTMENT
2018-05-17,5530.00,,OFFICE
2018-09-17,1930.00,98,APARTMENT
2018-09-05,2500.00,72,FURNISHED_FLAT
2018-03-28,1860.00,78,APARTMENT
2018-01-19,80.00,,UNDERGROUND_SLOT
2018-04-13,1760.00,78,APARTMENT
2018-07-24,,,OFFICE
2018-06-13,5530.00,,OFFICE
2018-01-03,1860.00,78,APARTMENT
2018-10-27,1150.00,50,APARTMENT
2018-08-08,4900.00,,COMMERCIAL
2018-10-27,1400.00,83,APARTMENT
2018-10-27,770.00,26,APARTMENT
2018-02-26,2300.00,140,DUPLEX
2019-04-15,1550.00,75,APARTMENT
2020-08-04,1640.00,80,"APARTMENT, ROOF_FLAT"
2021-03-29,1850.00,110,"APARTMENT, FLAT"
2020-07-16,1700.00,80,"APARTMENT, FLAT"
2021-06-29,,66,"APARTMENT, STUDIO"
2021-12-06,3166.00,,"RETAIL, ADVERTISING_AREA"
2021-12-14,5563.00,,"RETAIL, ADVERTISING_AREA"
2021-12-06,2710.00,63,"APARTMENT, FLAT"
2020-11-04,6800.00,,OFFICE
2021-10-29,20000.00,,OFFICE
2021-10-12,14792.00,,OFFICE
2020-10-19,37500.00,,OFFICE
2020-07-30,10023.00,,"SHOP, ATELIER"
2020-07-16,1050.00,40,"APARTMENT, LOFT"
2018-02-09,2540.00,96,APARTMENT
2020-08-19,1370.00,54,"APARTMENT, FLAT"
2021-12-20,3713.00,,"SHOP, ATELIER"
2021-07-22,1460.00,47,"APARTMENT, FLAT"
2021-12-06,3713.00,,"SHOP, ATELIER"
2021-12-14,3713.00,,"SHOP, ATELIER"
2021-10-01,2625.00,74,"APARTMENT, FLAT"
2020-08-25,1850.00,94,"APARTMENT, FLAT"
2021-12-23,10023.00,,"RETAIL, ADVERTISING_AREA"
2020-08-07,2315.00,106,"APARTMENT, FLAT"
2021-07-30,1950.00,100,"APARTMENT, LOFT"
2021-07-23,1950.00,80,"APARTMENT, LOFT"
2020-02-28,12542.00,,OFFICE
2021-12-14,5717.00,,OFFICE
2020-09-09,1445.00,55,"APARTMENT, FLAT"
2021-03-19,2300.00,97,"APARTMENT, FLAT"
2020-08-19,13650.00,,OFFICE
2021-10-12,10023.00,,"RETAIL, ADVERTISING_AREA"
2020-06-25,2200.00,77,"APARTMENT, ATTIC_FLAT"
2020-09-08,1290.00,55,"APARTMENT, LOFT"
2021-10-01,2050.00,76,"APARTMENT, FLAT"
2020-08-19,1455.00,70,"APARTMENT, FLAT"
2020-12-01,1445.00,55,"APARTMENT, FLAT"
2020-09-11,1045.00,31,"APARTMENT, FLAT"
2020-07-06,1575.00,58,"APARTMENT, FLAT"
2021-11-04,2060.00,73,"APARTMENT, FLAT"
2020-09-23,1215.00,41,"APARTMENT, BACHELOR_FLAT"
2021-12-06,8767.00,,"RETAIL, ADVERTISING_AREA"
2021-06-15,1585.00,,"APARTMENT, FLAT"
2021-10-01,2710.00,63,"APARTMENT, FLAT"
2021-12-23,5717.00,,OFFICE
2021-03-31,2035.00,84,"APARTMENT, FLAT"
2020-06-25,2480.00,108,"APARTMENT, ATTIC_FLAT"
2020-09-29,1970.00,72,"APARTMENT, FLAT"
2020-06-25,1265.00,55,"APARTMENT, LOFT"
2020-05-14,11005.00,,"RETAIL, COMMERCIAL"
2021-12-20,14583.00,,"RETAIL, STORAGE_ROOM"
2020-07-31,1815.00,57,"APARTMENT, FLAT"
2021-12-06,2779.00,,"RETAIL, ADVERTISING_AREA"
2021-08-10,1265.00,46,"APARTMENT, FLAT"
2020-08-07,1285.00,45,"APARTMENT, LOFT"
2021-01-15,3593.00,,"RETAIL, COMMERCIAL"
2018-04-03,2030.00,69,APARTMENT
2021-10-01,1695.00,49,"APARTMENT, FLAT"
2021-12-06,10023.00,,"RETAIL, ADVERTISING_AREA"
2021-12-23,6800.00,,"SHOP, ATELIER"
2020-09-08,1050.00,40,"APARTMENT, LOFT"
2021-12-20,8767.00,,"RETAIL, ADVERTISING_AREA"
2020-05-15,14583.00,,"RETAIL, STORAGE_ROOM"
2020-07-31,1285.00,45,"APARTMENT, LOFT"
2021-12-20,10023.00,,"RETAIL, ADVERTISING_AREA"
2020-09-08,1625.00,70,"APARTMENT, FLAT"
2021-03-30,1240.00,48,"APARTMENT, FLAT"
2020-10-27,2200.00,77,"APARTMENT, ATTIC_FLAT"
2021-12-06,8767.00,,"SHOP, ATELIER"
2021-11-05,2710.00,63,"APARTMENT, FLAT"
2021-01-13,1090.00,33,"APARTMENT, STUDIO"
2021-12-20,6800.00,,"SHOP, ATELIER"
2021-05-20,2779.00,,"RETAIL, ADVERTISING_AREA"
2018-07-17,2435.00,79,APARTMENT
2021-11-05,975.00,,"SHOP, ATELIER"
2021-10-29,6267.00,,OFFICE
2021-12-14,8767.00,,"RETAIL, ADVERTISING_AREA"
2020-08-07,1800.00,73,"APARTMENT, FLAT"
2020-07-31,1800.00,73,"APARTMENT, ATTIC_FLAT"
2020-05-14,37500.00,,OFFICE
2020-11-06,1445.00,55,"APARTMENT, FLAT"
2021-05-19,4040.00,117,"APARTMENT, FLAT"
2021-10-11,5717.00,,OFFICE
2021-12-14,3166.00,,"RETAIL, ADVERTISING_AREA"
2020-10-02,2200.00,77,"APARTMENT, ATTIC_FLAT"
2020-11-04,1970.00,72,"APARTMENT, FLAT"
2021-03-17,2560.00,72,"APARTMENT, FLAT"
2020-07-16,1800.00,73,"APARTMENT, ATTIC_FLAT"
2020-08-19,1175.00,35,"APARTMENT, FLAT"
2021-12-06,14792.00,,OFFICE
2020-12-07,1130.00,33,"APARTMENT, STUDIO"
2020-08-19,1850.00,94,"APARTMENT, FLAT"
2021-12-06,1805.00,79,"APARTMENT, FLAT"
2020-07-06,1265.00,55,"APARTMENT, LOFT"
2021-06-08,2350.00,,"APARTMENT, DUPLEX"
2021-04-12,2600.00,66,"APARTMENT, FLAT"
2021-09-01,1755.00,49,"APARTMENT, FLAT"
2020-08-27,1175.00,34,"APARTMENT, FLAT"
2020-10-01,1815.00,57,"APARTMENT, ATTIC_FLAT"
2018-04-03,2435.00,79,APARTMENT
2021-03-11,1260.00,48,"APARTMENT, FLAT"
2020-12-11,1445.00,55,"APARTMENT, FLAT"
2021-04-12,4040.00,117,"APARTMENT, FLAT"
2021-12-20,14792.00,,OFFICE
2021-04-16,5130.00,,"RETAIL, COMMERCIAL"
2021-01-07,1445.00,55,"APARTMENT, FLAT"
2018-07-26,160.00,,UNDERGROUND_SLOT
2021-04-16,5130.00,,"RETAIL, COMMERCIAL"
2021-09-01,1990.00,64,"APARTMENT, FLAT"
2021-08-02,29792.00,,OFFICE
2021-12-06,14792.00,,OFFICE
2020-07-06,1265.00,55,"APARTMENT, LOFT"
2020-09-23,595.00,23,"APARTMENT, SINGLE_ROOM"
2021-06-18,1600.00,80,"APARTMENT, LOFT"
2021-11-23,33600.00,,OFFICE
2020-11-04,8031.00,,"RETAIL, ADVERTISING_AREA"
2018-07-17,160.00,,UNDERGROUND_SLOT
2020-10-15,1575.00,58,"APARTMENT, FLAT"
2020-07-16,1800.00,73,"APARTMENT, ATTIC_FLAT"
2020-09-16,595.00,23,"APARTMENT, SINGLE_ROOM"
2020-08-25,1455.00,70,"APARTMENT, FLAT"
2021-12-14,14792.00,,OFFICE
2021-03-17,1710.00,,"APARTMENT, FLAT"
2018-01-29,2030.00,69,APARTMENT
2020-07-10,2315.00,106,"APARTMENT, ATTIC_FLAT"
2020-07-10,1265.00,55,"APARTMENT, LOFT"
2020-11-20,1445.00,55,"APARTMENT, FLAT"
2021-11-26,2075.00,93,"APARTMENT, FLAT"
2020-07-06,2200.00,77,"APARTMENT, ATTIC_FLAT"
2018-02-09,2650.00,94,APARTMENT
2018-01-29,2435.00,79,APARTMENT
2020-06-25,1575.00,58,"APARTMENT, FLAT"
2021-10-11,14792.00,,OFFICE
2021-12-06,4860.00,,"RETAIL, COMMERCIAL"
2020-11-20,1085.00,31,"APARTMENT, FLAT"
2021-12-14,14583.00,,"RETAIL, STORAGE_ROOM"
2021-12-23,5563.00,,"RETAIL, ADVERTISING_AREA"
2020-02-28,375.00,,"RETAIL, COMMERCIAL"
2021-05-20,4613.00,,"SHOP, ATELIER"
2020-07-16,1445.00,55,"APARTMENT, FLAT"
2021-12-20,3166.00,,"RETAIL, ADVERTISING_AREA"
2021-07-27,5717.00,,OFFICE
2021-11-23,13600.00,,OFFICE
2021-08-02,14583.00,,"RETAIL, STORAGE_ROOM"
2021-12-06,1695.00,49,"APARTMENT, FLAT"
2021-11-05,2515.00,78,"APARTMENT, FLAT"
2020-08-07,1445.00,54,"APARTMENT, FLAT"
2021-01-22,1445.00,55,"APARTMENT, FLAT"
2021-08-04,14792.00,,OFFICE
2021-04-16,11933.00,,COFFEEHOUSE
2021-03-25,1650.00,91,"APARTMENT, FLAT"
2018-08-06,2435.00,79,APARTMENT
2021-02-04,1090.00,33,"APARTMENT, STUDIO"
2021-12-06,6800.00,,"SHOP, ATELIER"
2021-08-02,10023.00,,"SHOP, ATELIER"
2021-12-23,14792.00,,OFFICE
2021-12-06,2625.00,74,"APARTMENT, FLAT"
2020-08-19,1210.00,54,"APARTMENT, FLAT"
2021-08-04,10023.00,,"RETAIL, ADVERTISING_AREA"
2021-12-06,5130.00,,"RETAIL, COMMERCIAL"
2021-09-01,1950.00,100,"APARTMENT, LOFT"
2020-11-04,1445.00,55,"APARTMENT, FLAT"
2018-02-09,2435.00,79,APARTMENT
2021-12-06,5717.00,,OFFICE
2021-11-23,6267.00,,OFFICE
2020-09-08,1300.00,44,"APARTMENT, FLAT"
2021-05-27,2560.00,72,"APARTMENT, FLAT"
2020-07-10,1575.00,58,"APARTMENT, FLAT"
2021-06-08,975.00,,"APARTMENT, FLAT"
2020-09-11,2315.00,106,"APARTMENT, FLAT"
2021-10-30,13600.00,,OFFICE
2020-06-15,37500.00,,OFFICE
2020-08-25,1370.00,54,"APARTMENT, FLAT"
2021-04-09,1220.00,48,"APARTMENT, FLAT"
2021-12-20,5717.00,,OFFICE
2020-11-04,1195.00,41,"APARTMENT, STUDIO"
2021-11-26,2075.00,93,"APARTMENT, FLAT"
2018-01-29,2080.00,69,APARTMENT
2021-09-01,2560.00,72,"APARTMENT, FLAT"
2020-07-31,2315.00,106,"APARTMENT, ATTIC_FLAT"
2018-05-25,2435.00,79,APARTMENT
2021-04-16,1280.00,48,"APARTMENT, FLAT"
2020-09-08,1815.00,57,"APARTMENT, ATTIC_FLAT"
2021-06-08,1315.00,,"APARTMENT, FLAT"
2020-08-19,5615.00,,"RETAIL, COMMERCIAL"
2021-07-30,1950.00,100,"APARTMENT, LOFT"
2018-05-25,2030.00,69,APARTMENT
2021-09-01,2060.00,76,"APARTMENT, FLAT"
2020-11-04,1065.00,31,"APARTMENT, FLAT"
2018-08-16,2164.00,79,APARTMENT
2021-12-14,6800.00,,"SHOP, ATELIER"
2021-12-23,8767.00,,"RETAIL, ADVERTISING_AREA"
2021-03-17,2075.00,92,"APARTMENT, FLAT"
2020-11-04,595.00,23,"APARTMENT, SINGLE_ROOM"
2021-12-06,14583.00,,"RETAIL, STORAGE_ROOM"
2018-08-27,2164.00,79,APARTMENT
2020-07-06,2315.00,106,"APARTMENT, ATTIC_FLAT"
2020-11-04,14263.00,,COFFEEHOUSE
2021-12-14,10023.00,,"RETAIL, ADVERTISING_AREA"
2020-09-21,2200.00,77,"APARTMENT, ATTIC_FLAT"
2020-08-25,1210.00,44,"APARTMENT, FLAT"
2021-12-06,5563.00,,"RETAIL, ADVERTISING_AREA"
2021-12-24,14583.00,,"RETAIL, STORAGE_ROOM"
2020-06-15,10023.00,,"RETAIL, COMMERCIAL"
2020-11-20,1150.00,34,"APARTMENT, STUDIO"
2021-04-12,2600.00,66,"APARTMENT, FLAT"
2020-10-06,595.00,23,"APARTMENT, SINGLE_ROOM"
2021-03-11,1985.00,92,"APARTMENT, FLAT"
2018-06-18,2435.00,79,APARTMENT
2021-12-23,3713.00,,"SHOP, ATELIER"
2021-07-28,1330.00,48,"APARTMENT, FLAT"
2020-11-04,29792.00,,OFFICE
2020-11-04,14583.00,,"RETAIL, STORAGE_ROOM"
2020-07-16,595.00,23,"APARTMENT, SINGLE_ROOM"
2021-05-31,1600.00,80,"APARTMENT, LOFT"
2021-12-23,3166.00,,"RETAIL, ADVERTISING_AREA"
2018-05-02,160.00,,UNDERGROUND_SLOT
2018-05-02,2030.00,69,APARTMENT
2020-11-04,10023.00,,"SHOP, ATELIER"
2018-05-16,2300.00,48,FURNISHED_FLAT
2018-02-07,1470.00,34,FURNISHED_FLAT
2018-04-04,1460.00,33,FURNISHED_FLAT
2018-09-04,2300.00,48,FURNISHED_FLAT
2019-03-13,2300.00,48,FURNISHED_FLAT
2020-09-14,1990.00,34,"APARTMENT, FURNISHED_FLAT"
2020-11-02,2400.00,48,"APARTMENT, FURNISHED_FLAT"
2020-11-02,4200.00,100,"APARTMENT, FURNISHED_FLAT"
2018-11-02,2300.00,48,FURNISHED_FLAT
2018-08-15,1760.00,33,FURNISHED_FLAT
2018-02-07,2300.00,47,FURNISHED_FLAT
2018-11-02,1660.00,34,FURNISHED_FLAT
2018-08-20,1350.00,60,DUPLEX
2019-01-21,1850.00,85,APARTMENT
2018-01-11,955.00,52,APARTMENT
2018-07-05,2220.00,119,APARTMENT
2018-04-14,2700.00,76,FURNISHED_FLAT
2018-07-12,615.00,26,APARTMENT
2018-03-06,260.00,,UNDERGROUND_SLOT
2018-01-11,1230.00,54,APARTMENT
2018-09-13,1000.00,46,APARTMENT
2018-01-23,130.00,,DOUBLE_GARAGE
2018-02-06,140.00,,UNDERGROUND_SLOT
2018-01-17,1200.00,60,APARTMENT
2018-08-29,1530.00,70,APARTMENT
2018-03-29,1575.00,84,APARTMENT
2018-06-12,175.00,,STORAGE_ROOM
2018-08-08,130.00,,UNDERGROUND_SLOT
2018-03-03,880.00,46,APARTMENT
2018-06-29,2500.00,52,FURNISHED_FLAT
2018-01-24,,,UNDERGROUND_SLOT
2018-09-05,720.00,32,APARTMENT
2018-07-19,1440.00,64,APARTMENT
2018-08-25,765.00,34,APARTMENT
2018-02-10,1247.00,68,APARTMENT
2018-06-28,1300.00,68,APARTMENT
2018-06-28,1810.00,86,APARTMENT
2018-10-09,2250.00,107,APARTMENT
2018-03-23,1325.00,74,APARTMENT
2018-05-09,50.00,,COVERED_PARKING_PLACE_BIKE
2018-05-16,100.00,,OPEN_SLOT
2018-03-24,1060.00,59,APARTMENT
2018-04-10,290.00,20,SINGLE_ROOM
2018-02-14,765.00,33,APARTMENT
2018-10-16,1470.00,56,APARTMENT
2018-07-14,958.00,50,APARTMENT
2018-01-17,1950.00,104,APARTMENT
2018-10-11,1740.00,86,APARTMENT
2018-01-05,930.00,51,APARTMENT
2018-09-08,1640.00,70,APARTMENT
2018-06-16,2250.00,100,APARTMENT
2018-10-09,1640.00,90,APARTMENT
2018-08-31,2146.00,92,APARTMENT
2018-04-10,1570.00,66,APARTMENT
2018-10-09,480.00,18,APARTMENT
2018-10-16,1300.00,59,APARTMENT
2018-02-24,650.00,38,APARTMENT
2018-03-03,2700.00,76,FURNISHED_FLAT
2018-06-19,1390.00,81,APARTMENT
2018-10-11,1335.00,73,APARTMENT
2018-08-31,2010.00,100,APARTMENT
2018-10-18,1515.00,88,APARTMENT
2018-06-27,1760.00,88,APARTMENT
2018-06-12,2300.00,120,DUPLEX
2018-01-24,1600.00,74,APARTMENT
2018-07-21,1200.00,90,APARTMENT
2018-02-24,1300.00,65,APARTMENT
2018-06-12,120.00,,UNDERGROUND_SLOT
2018-01-19,170.00,,UNDERGROUND_SLOT
2018-02-06,160.00,,UNDERGROUND_SLOT
2018-05-19,1460.00,71,APARTMENT
2018-08-11,900.00,49,APARTMENT
2018-05-31,1650.00,80,APARTMENT
2018-08-24,220.00,,ATELIER
2018-07-19,2650.00,164,DUPLEX
2018-03-14,1310.00,65,APARTMENT
2018-09-08,1240.00,57,APARTMENT
2018-07-13,780.00,39,APARTMENT
2018-04-07,1490.00,74,APARTMENT
2018-01-12,140.00,,UNDERGROUND_SLOT
2018-10-09,2143.00,99,APARTMENT
2018-05-18,45.00,,COVERED_PARKING_PLACE_BIKE
2018-03-08,,,ATELIER
2018-10-19,2700.00,76,FURNISHED_FLAT
2018-07-05,860.00,49,APARTMENT
2018-03-30,1575.00,84,APARTMENT
2018-06-02,1850.00,80,APARTMENT
2018-07-24,1560.00,72,APARTMENT
2018-01-23,150.00,,UNDERGROUND_SLOT
2018-09-08,720.00,32,APARTMENT
2018-02-18,1750.00,105,APARTMENT
2018-05-17,690.00,45,APARTMENT
2018-02-23,2200.00,92,APARTMENT
2018-08-30,1310.00,65,APARTMENT
2018-05-26,1320.00,65,APARTMENT
2018-06-14,1350.00,62,APARTMENT
2018-05-31,260.00,,UNDERGROUND_SLOT
2018-10-19,2550.00,70,FURNISHED_FLAT
2018-09-21,1356.00,74,APARTMENT
2018-06-29,2550.00,70,FURNISHED_FLAT
2018-06-13,200.00,,UNDERGROUND_SLOT
2018-06-28,1270.00,68,APARTMENT
2018-05-23,260.00,,UNDERGROUND_SLOT
2018-10-19,2850.00,52,FURNISHED_FLAT
2018-09-15,930.00,52,APARTMENT
2018-07-25,2130.00,101,APARTMENT
2018-05-19,1950.00,104,APARTMENT
2018-08-30,160.00,,SINGLE_GARAGE
2018-08-16,1930.00,103,APARTMENT
2018-06-12,160.00,,UNDERGROUND_SLOT
2018-05-18,30.00,,COVERED_PARKING_PLACE_BIKE
2018-05-19,2030.00,112,DUPLEX
2018-01-23,125.00,,UNDERGROUND_SLOT
2018-01-23,50.00,,OPEN_SLOT
2018-06-14,1990.00,113,APARTMENT
2018-02-14,1070.00,58,APARTMENT
2018-01-10,570.00,42,APARTMENT
2018-05-18,1330.00,71,APARTMENT
2018-01-20,1250.00,68,APARTMENT
2018-09-08,880.00,32,APARTMENT
2018-09-12,1330.00,65,APARTMENT
2018-08-28,1470.00,56,APARTMENT
2018-09-22,540.00,18,APARTMENT
2018-01-12,590.00,35,APARTMENT
2018-04-13,1480.00,72,APARTMENT
2018-04-11,260.00,,UNDERGROUND_SLOT
2018-03-10,820.00,36,APARTMENT
2018-01-16,170.00,,UNDERGROUND_SLOT
2018-01-12,180.00,,UNDERGROUND_SLOT
2018-08-25,1060.00,49,APARTMENT
2018-03-21,1200.00,69,APARTMENT
2018-06-12,635.00,,ATELIER
2018-03-24,990.00,56,APARTMENT
2018-01-20,180.00,,UNDERGROUND_SLOT
2018-07-18,1535.00,80,APARTMENT
2018-05-18,187.00,,UNDERGROUND_SLOT
2018-06-14,1320.00,56,APARTMENT
2018-05-18,180.00,,UNDERGROUND_SLOT
2018-08-01,1228.00,54,APARTMENT
2018-05-24,1300.00,65,APARTMENT
2018-09-05,980.00,56,APARTMENT
2018-06-27,1660.00,81,APARTMENT
2018-10-17,920.00,49,APARTMENT
2018-07-07,240.00,,UNDERGROUND_SLOT
2018-07-07,725.00,33,APARTMENT
2018-07-19,2607.00,160,DUPLEX
2018-01-23,1550.00,74,APARTMENT
2018-02-17,130.00,,UNDERGROUND_SLOT
2018-03-17,180.00,,UNDERGROUND_SLOT
2018-06-08,1980.00,85,DUPLEX
2018-01-12,170.00,,UNDERGROUND_SLOT
2018-05-10,1140.00,59,APARTMENT
2018-09-05,1060.00,49,APARTMENT
2018-06-16,1980.00,90,APARTMENT
2018-09-05,655.00,29,APARTMENT
2018-08-16,2280.00,119,APARTMENT
2018-10-13,997.00,52,APARTMENT
2018-07-14,1575.00,84,APARTMENT
2018-01-12,630.00,35,APARTMENT
2018-06-16,1536.00,70,APARTMENT
2018-08-08,2820.00,124,APARTMENT
2018-02-23,,,OFFICE
2019-01-24,,,OFFICE
2018-02-23,,,OFFICE
