DATE,PRICE,SPACE,SPACE_binned,CATEGORIES,median_PRICE_CATEGORY_SPACE_binned_DATE,CATEGORY_N_DATES
2018-01-17,1070.0,56.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2162.5,996
2018-01-17,1220.0,50.0,"(0, 50]","APARTMENT, FLAT",995.0,1370
2018-01-17,9885.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2162.5,996
2018-01-17,4800.0,237.0,"(200, 300]","APARTMENT, DUPLEX, MAISONETTE",4800.0,451
2018-01-17,1675.0,96.0,"(50, 100]","APARTMENT, FLAT",1557.5,1370
2018-01-17,1330.0,60.0,"(50, 100]","APARTMENT, ROOF_FLAT",1330.0,650
2018-01-17,1260.0,39.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1260.0,996
2018-01-17,1000.0,39.0,"(0, 50]","APARTMENT, FLAT",995.0,1370
2018-01-17,2210.0,102.0,"(100, 150]","APARTMENT, FLAT",2210.0,1370
2018-01-18,1600.0,94.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,175.0,23.0,"(0, 50]",HOBBY_ROOM,175.0,18
2018-01-18,1440.0,73.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,3200.0,142.0,"(100, 150]","HOUSE, SINGLE_HOUSE",3200.0,166
2018-01-18,760.0,33.0,"(0, 50]","APARTMENT, FLAT",1000.0,1370
2018-01-18,1700.0,76.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,1230.0,69.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,1190.0,64.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,2328.0,133.0,"(100, 150]","APARTMENT, ATTIC_FLAT",2328.0,305
2018-01-18,1400.0,73.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,1190.0,66.0,"(50, 100]","APARTMENT, ROOF_FLAT",1190.0,650
2018-01-18,1100.0,60.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,1190.0,66.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,1540.0,80.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,1150.0,50.0,"(0, 50]","APARTMENT, FLAT",1000.0,1370
2018-01-18,480.0,71.0,"(50, 100]","APARTMENT, ATTIC_FLAT",690.0,305
2018-01-18,1370.0,76.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,2400.0,131.0,"(100, 150]","APARTMENT, FLAT",2400.0,1370
2018-01-18,1400.0,70.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,975.0,54.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,1000.0,50.0,"(0, 50]","APARTMENT, FLAT",1000.0,1370
2018-01-18,1550.0,70.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,1380.0,72.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,1080.0,76.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-18,900.0,78.0,"(50, 100]","APARTMENT, ATTIC_FLAT",690.0,305
2018-01-19,1900.0,85.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,1450.0,61.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,3430.0,155.0,"(150, 200]","APARTMENT, FLAT",3430.0,1370
2018-01-19,1380.0,59.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,1690.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1545.0,996
2018-01-19,1150.0,63.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,2320.0,112.0,"(100, 150]","APARTMENT, FLAT",3235.0,1370
2018-01-19,1400.0,58.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1545.0,996
2018-01-19,1550.0,70.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,1230.0,71.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,990.0,70.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,2850.0,180.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2850.0,451
2018-01-19,1600.0,94.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,1930.0,84.0,"(50, 100]","APARTMENT, ATTIC_FLAT",1930.0,305
2018-01-19,670.0,35.0,"(0, 50]","APARTMENT, FLAT",960.0,1370
2018-01-19,1300.0,65.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,1070.0,57.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,4150.0,150.0,"(100, 150]","APARTMENT, FLAT",3235.0,1370
2018-01-19,1300.0,73.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,1865.0,86.0,"(50, 100]","APARTMENT, FLAT",1340.0,1370
2018-01-19,1250.0,45.0,"(0, 50]","APARTMENT, FLAT",960.0,1370
2018-01-20,1450.0,61.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2018-01-20,1040.0,47.0,"(0, 50]","APARTMENT, FLAT",1040.0,1370
2018-01-20,1250.0,68.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2018-01-20,2320.0,112.0,"(100, 150]","APARTMENT, FLAT",2320.0,1370
2018-01-20,1865.0,86.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2018-01-20,1450.0,65.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2018-01-20,1500.0,50.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1500.0,996
2018-01-20,1250.0,75.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2018-01-21,1450.0,65.0,"(50, 100]","APARTMENT, FLAT",1450.0,1370
2018-01-21,1650.0,38.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1650.0,996
2018-01-21,2090.0,114.0,"(100, 150]","APARTMENT, FLAT",2090.0,1370
2018-01-21,3250.0,75.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",3250.0,996
2018-01-22,1190.0,66.0,"(50, 100]","APARTMENT, FLAT",1225.0,1370
2018-01-22,1190.0,66.0,"(50, 100]","APARTMENT, ROOF_FLAT",1190.0,650
2018-01-22,4000.0,89.0,"(50, 100]","HOUSE, SINGLE_HOUSE",4000.0,166
2018-01-22,1260.0,65.0,"(50, 100]","APARTMENT, FLAT",1225.0,1370
2018-01-22,1445.0,82.0,"(50, 100]","APARTMENT, FLAT",1225.0,1370
2018-01-22,1760.0,120.0,"(100, 150]","APARTMENT, ROOF_FLAT",1760.0,650
2018-01-22,2836.0,100.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2836.0,996
2018-01-22,1060.0,45.0,"(0, 50]","APARTMENT, FLAT",1060.0,1370
2018-01-22,1150.0,60.0,"(50, 100]","APARTMENT, FLAT",1225.0,1370
2018-01-23,1400.0,68.0,"(50, 100]","APARTMENT, FLAT",1373.5,1370
2018-01-23,1550.0,74.0,"(50, 100]","APARTMENT, FLAT",1373.5,1370
2018-01-23,1900.0,77.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1900.0,996
2018-01-23,980.0,49.0,"(0, 50]","APARTMENT, FLAT",940.0,1370
2018-01-23,940.0,44.0,"(0, 50]","APARTMENT, FLAT",940.0,1370
2018-01-23,970.0,39.0,"(0, 50]","APARTMENT, FLAT",940.0,1370
2018-01-23,1387.0,72.0,"(50, 100]","APARTMENT, FLAT",1373.5,1370
2018-01-23,4778.0,155.0,"(150, 200]","APARTMENT, FURNISHED_FLAT",4778.0,996
2018-01-23,1410.0,73.0,"(50, 100]","APARTMENT, FLAT",1373.5,1370
2018-01-23,2600.0,160.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2600.0,451
2018-01-23,1410.0,76.0,"(50, 100]","APARTMENT, FLAT",1373.5,1370
2018-01-23,1355.0,74.0,"(50, 100]","APARTMENT, ROOF_FLAT",1302.5,650
2018-01-23,1130.0,56.0,"(50, 100]","APARTMENT, FLAT",1373.5,1370
2018-01-23,750.0,30.0,"(0, 50]","APARTMENT, FLAT",940.0,1370
2018-01-23,2850.0,108.0,"(100, 150]","APARTMENT, FLAT",2850.0,1370
2018-01-23,1360.0,75.0,"(50, 100]","APARTMENT, FLAT",1373.5,1370
2018-01-23,1250.0,67.0,"(50, 100]","APARTMENT, ROOF_FLAT",1302.5,650
2018-01-23,1100.0,59.0,"(50, 100]","APARTMENT, FLAT",1373.5,1370
2018-01-23,695.0,36.0,"(0, 50]","APARTMENT, FLAT",940.0,1370
2018-01-23,820.0,51.0,"(50, 100]","APARTMENT, FLAT",1373.5,1370
2018-01-23,1150.0,58.0,"(50, 100]","APARTMENT, FLAT",1373.5,1370
2018-01-24,697.0,42.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2018-01-24,1450.0,75.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,950.0,49.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2018-01-24,1100.0,59.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1387.0,72.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,2000.0,100.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1250.0,80.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,700.0,32.0,"(0, 50]","APARTMENT, FLAT",700.0,1370
2018-01-24,1563.0,68.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1926.5,996
2018-01-24,1390.0,55.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,846.0,18.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",797.0,996
2018-01-24,1400.0,76.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1690.0,80.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,2290.0,85.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1926.5,996
2018-01-24,3950.0,105.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",3950.0,996
2018-01-24,850.0,52.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1500.0,56.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,2600.0,123.0,"(100, 150]","APARTMENT, FLAT",2222.5,1370
2018-01-24,1580.0,80.0,"(50, 100]","APARTMENT, ROOF_FLAT",1580.0,650
2018-01-24,1570.0,70.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1600.0,74.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,748.0,15.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",797.0,996
2018-01-24,1100.0,61.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,2200.0,156.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2200.0,451
2018-01-24,2040.0,120.0,"(100, 150]","APARTMENT, ROOF_FLAT",2040.0,650
2018-01-24,1160.0,63.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1845.0,124.0,"(100, 150]","APARTMENT, FLAT",2222.5,1370
2018-01-24,1280.0,78.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1780.0,67.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1335.0,67.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,2150.0,100.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1190.0,66.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1080.0,51.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-24,1070.0,54.0,"(50, 100]","APARTMENT, FLAT",1387.0,1370
2018-01-25,2000.0,101.0,"(100, 150]","APARTMENT, FLAT",2450.0,1370
2018-01-25,1200.0,68.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,1100.0,61.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,2230.0,170.0,"(150, 200]","APARTMENT, ROOF_FLAT",2700.0,650
2018-01-25,2140.0,111.0,"(100, 150]","APARTMENT, ROOF_FLAT",2140.0,650
2018-01-25,1170.0,51.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,985.0,52.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,2295.0,95.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,1820.0,78.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,245.0,30.0,"(0, 50]",OFFICE,245.0,131
2018-01-25,2170.0,86.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,1200.0,44.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2018-01-25,750.0,44.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2018-01-25,1560.0,63.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,2600.0,123.0,"(100, 150]","APARTMENT, FLAT",2450.0,1370
2018-01-25,950.0,46.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2018-01-25,2850.0,177.0,"(150, 200]","APARTMENT, LOFT",2850.0,136
2018-01-25,3150.0,135.0,"(100, 150]","APARTMENT, FLAT",2450.0,1370
2018-01-25,2151.0,61.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2484.0,996
2018-01-25,2450.0,130.0,"(100, 150]","APARTMENT, FLAT",2450.0,1370
2018-01-25,900.0,42.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2018-01-25,1070.0,54.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,1400.0,68.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,970.0,61.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,2700.0,151.0,"(150, 200]","APARTMENT, ROOF_FLAT",2700.0,650
2018-01-25,3000.0,167.0,"(150, 200]","APARTMENT, ROOF_FLAT",2700.0,650
2018-01-25,700.0,36.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2018-01-25,800.0,41.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2018-01-25,2000.0,94.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,750.0,30.0,"(0, 50]","APARTMENT, FLAT",800.0,1370
2018-01-25,1210.0,65.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,1900.0,77.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,1990.0,110.0,"(100, 150]","APARTMENT, FLAT",2450.0,1370
2018-01-25,2600.0,160.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2600.0,451
2018-01-25,1050.0,61.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,850.0,52.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-25,2817.0,75.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2484.0,996
2018-01-25,1080.0,51.0,"(50, 100]","APARTMENT, FLAT",1200.0,1370
2018-01-26,1150.0,46.0,"(0, 50]","APARTMENT, FLAT",1012.5,1370
2018-01-26,5200.0,212.0,"(200, 300]","APARTMENT, DUPLEX, MAISONETTE",5200.0,451
2018-01-26,750.0,49.0,"(0, 50]","APARTMENT, ROOF_FLAT",1065.0,650
2018-01-26,990.0,61.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1760.0,92.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1660.0,70.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1450.0,75.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1350.0,75.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1500.0,70.0,"(50, 100]",OFFICE,1500.0,131
2018-01-26,925.0,54.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1380.0,72.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1130.0,41.0,"(0, 50]","APARTMENT, FLAT",1012.5,1370
2018-01-26,1380.0,46.0,"(0, 50]","APARTMENT, ROOF_FLAT",1065.0,650
2018-01-26,1400.0,90.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,2425.0,97.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1890.0,84.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1525.0,92.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,2200.0,131.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",2200.0,451
2018-01-26,895.0,31.0,"(0, 50]","APARTMENT, FLAT",1012.5,1370
2018-01-26,1500.0,71.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1400.0,74.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,3000.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",3000.0,996
2018-01-26,1090.0,55.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,2000.0,94.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1188.0,79.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,775.0,49.0,"(0, 50]","APARTMENT, FLAT",1012.5,1370
2018-01-26,1150.0,74.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1300.0,66.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,900.0,59.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1500.0,76.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1900.0,77.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1150.0,63.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,880.0,56.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1200.0,67.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-26,1550.0,91.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-27,2685.0,113.0,"(100, 150]","APARTMENT, FLAT",2650.0,1370
2018-01-27,2650.0,115.0,"(100, 150]","APARTMENT, FLAT",2650.0,1370
2018-01-27,3700.0,151.0,"(150, 200]","APARTMENT, FURNISHED_FLAT",3700.0,996
2018-01-27,1400.0,74.0,"(50, 100]","APARTMENT, FLAT",1400.0,1370
2018-01-27,2000.0,113.0,"(100, 150]","APARTMENT, FLAT",2650.0,1370
2018-01-28,1650.0,38.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1650.0,996
2018-01-28,1050.0,61.0,"(50, 100]","APARTMENT, FLAT",1050.0,1370
2018-01-28,9885.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",6117.5,996
2018-01-28,2350.0,70.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",6117.5,996
2018-01-28,2685.0,113.0,"(100, 150]","APARTMENT, FLAT",2685.0,1370
2018-01-29,1490.0,98.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,930.0,55.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,1360.0,50.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1305.0,996
2018-01-29,7800.0,280.0,"(200, 300]","HOUSE, SINGLE_HOUSE",7800.0,166
2018-01-29,1324.0,62.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,2435.0,79.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,2030.0,69.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,1450.0,65.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,575.0,30.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-01-29,2750.0,80.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",2750.0,996
2018-01-29,1000.0,55.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,670.0,30.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-01-29,1355.0,77.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,1058.0,68.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,2330.0,126.0,"(100, 150]","APARTMENT, FLAT",2450.0,1370
2018-01-29,1715.0,83.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,1250.0,34.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1305.0,996
2018-01-29,1175.0,67.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,1650.0,72.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,1650.0,97.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,2575.0,110.0,"(100, 150]","APARTMENT, FLAT",2450.0,1370
2018-01-29,690.0,33.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-01-29,3500.0,115.0,"(100, 150]","HOUSE, SINGLE_HOUSE",3500.0,166
2018-01-29,1515.0,55.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-29,2450.0,101.0,"(100, 150]","APARTMENT, FLAT",2450.0,1370
2018-01-29,2080.0,69.0,"(50, 100]","APARTMENT, FLAT",1490.0,1370
2018-01-30,2650.0,160.0,"(150, 200]","APARTMENT, DUPLEX, MAISONETTE",2650.0,451
2018-01-30,1750.0,63.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,1500.0,55.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1900.0,996
2018-01-30,950.0,65.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,620.0,39.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-01-30,1900.0,53.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1900.0,996
2018-01-30,950.0,55.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,670.0,30.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-01-30,500.0,74.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,1500.0,76.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,1450.0,75.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,1911.0,30.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1911.0,996
2018-01-30,2650.0,140.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",2650.0,996
2018-01-30,820.0,54.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,2250.0,51.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1900.0,996
2018-01-30,1420.0,50.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-01-30,1050.0,50.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-01-30,2300.0,118.0,"(100, 150]","APARTMENT, DUPLEX, MAISONETTE",2300.0,451
2018-01-30,1230.0,55.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,1550.0,60.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,1380.0,86.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,1550.0,65.0,"(50, 100]","APARTMENT, ROOF_FLAT",1550.0,650
2018-01-30,1430.0,81.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,5950.0,124.0,"(100, 150]","APARTMENT, FLAT",4000.0,1370
2018-01-30,1450.0,65.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,980.0,70.0,"(50, 100]","APARTMENT, FLAT",1380.0,1370
2018-01-30,2050.0,125.0,"(100, 150]","APARTMENT, FLAT",4000.0,1370
2018-01-30,575.0,30.0,"(0, 50]","APARTMENT, FLAT",670.0,1370
2018-01-31,890.0,45.0,"(0, 50]","APARTMENT, FLAT",870.0,1370
2018-01-31,790.0,19.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1370.0,996
2018-01-31,1040.0,52.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,1500.0,76.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,1500.0,55.0,"(50, 100]","APARTMENT, FURNISHED_FLAT",1500.0,996
2018-01-31,1000.0,80.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,1260.0,77.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,1140.0,55.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,930.0,42.0,"(0, 50]","APARTMENT, FLAT",870.0,1370
2018-01-31,1300.0,60.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,1060.0,53.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,1110.0,67.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,1750.0,83.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,550.0,40.0,"(0, 50]",OFFICE,550.0,131
2018-01-31,1050.0,30.0,"(0, 50]","APARTMENT, FLAT",870.0,1370
2018-01-31,1380.0,58.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,750.0,35.0,"(0, 50]","APARTMENT, FLAT",870.0,1370
2018-01-31,1730.0,89.0,"(50, 100]","APARTMENT, LOFT",1730.0,136
2018-01-31,850.0,36.0,"(0, 50]","APARTMENT, FLAT",870.0,1370
2018-01-31,1950.0,50.0,"(0, 50]","APARTMENT, FURNISHED_FLAT",1370.0,996
2018-01-31,950.0,50.0,"(0, 50]","APARTMENT, SINGLE_ROOM",950.0,224
2018-01-31,2620.0,150.0,"(100, 150]","APARTMENT, FLAT",2750.0,1370
2018-01-31,2750.0,110.0,"(100, 150]","APARTMENT, FLAT",2750.0,1370
2018-01-31,1750.0,88.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,1810.0,109.0,"(100, 150]","APARTMENT, LOFT",1810.0,136
2018-01-31,802.0,55.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,725.0,34.0,"(0, 50]","APARTMENT, FLAT",870.0,1370
2018-01-31,4450.0,135.0,"(100, 150]","APARTMENT, FURNISHED_FLAT",4450.0,996
2018-01-31,1050.0,74.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-01-31,2600.0,100.0,"(50, 100]","APARTMENT, DUPLEX, MAISONETTE",2600.0,451
2018-01-31,3175.0,141.0,"(100, 150]","APARTMENT, FLAT",2750.0,1370
2018-01-31,1150.0,68.0,"(50, 100]","APARTMENT, FLAT",1145.0,1370
2018-02-01,1220.0,72.0,"(50, 100]","APARTMENT, FLAT",1525.0,1370
2018-02-01,2900.0,153.0,"(150, 200]","APARTMENT, FLAT",2900.0,1370
2018-02-01,1204.0,58.0,"(50, 100]","APARTMENT, FLAT",1525.0,1370
2018-02-01,820.0,34.0,"(0, 50]","APARTMENT, FLAT",820.0,1370
2018-02-01,1600.0,75.0,"(50, 100]","APARTMENT, FLAT",1525.0,1370
2018-02-01,1165.0,55.0,"(50, 100]","APARTMENT, FLAT",1525.0,1370
2018-02-01,1015.0,62.0,"(50, 100]","APARTMENT, FLAT",1525.0,1370
2018-02-01,1040.0,52.0,"(50, 100]","APARTMENT, FLAT",1525.0,1370
2018-02-01,1500.0,76.0,"(50, 100]","APARTMENT, FLAT",1525.0,1370
2018-02-01,930.0,56.0,"(50, 100]","APARTMENT, FLAT",1525.0,1370
